date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:34	1106281/1106281	---M--	200	added ('OK')	application/pdf	etag:%2212638f-10e169-5ae2a79f5cc7d%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS253MMAuthoringunit4.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS253MMAuthoringunit4.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS253MMAuthoringunit4.pdf)
12:18:40	764994/764994	---M--	200	added ('OK')	application/pdf	etag:%221263e2-bac42-5ae2a8bb1dd5d%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS907Lossy.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS907Lossy.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS907Lossy.pdf)
12:19:27	380843/380843	---M--	200	added ('OK')	application/pdf	etag:%221263ca-5cfab-5ae2a86239085%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS708RIFF.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS708RIFF.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS708RIFF.pdf)
12:19:43	992375/992375	---M--	200	added ('OK')	application/pdf	etag:%22126482-f2477-5ae2ab4049b7c%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL7UnbiasingandBiasingofTransistor.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL7UnbiasingandBiasingofTransistor.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL7UnbiasingandBiasingofTransistor.pdf)
12:20:08	582637/582637	---M--	200	added ('OK')	application/pdf	etag:%22126499-8e3ed-5ae2abb3b1b12%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL951DifferencebetweenBJTandFET.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL951DifferencebetweenBJTandFET.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL951DifferencebetweenBJTandFET.pdf)
12:21:14	746966/746966	---M--	200	added ('OK')	application/pdf	etag:%221263e7-b65d6-5ae2a8cbd7200%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS939HypermediaApplicationDesignconsideration.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS939HypermediaApplicationDesignconsideration.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS939HypermediaApplicationDesignconsideration.pdf)
12:21:30	746966/746966	---M--	200	added ('OK')	application/pdf	etag:%2212639a-b65d6-5ae2a7c2275b8%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS335difference.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS335difference.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS335difference.pdf)
12:21:42	173131/173131	---M--	200	added ('OK')	application/pdf	etag:%221263bc-2a44b-5ae2a83b2ba01%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS6196ZoomControl.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS6196ZoomControl.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS6196ZoomControl.pdf)
12:22:19	1447902/1447902	---M--	200	added ('OK')	application/pdf	etag:%221263df-1617de-5ae2a8a547b21%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS88MPEG2new.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS88MPEG2new.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS88MPEG2new.pdf)
12:22:33	312348/312348	---M--	200	added ('OK')	application/pdf	etag:%221263c3-4c41c-5ae2a851b2094%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS6491FlashtoolUNIT-5.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS6491FlashtoolUNIT-5.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS6491FlashtoolUNIT-5.pdf)
12:22:35	402869/402869	---M--	200	added ('OK')	application/pdf	etag:%22126501-625b5-5ae2ada51a139%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MP711CamScanner06-02-2020182925.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MP711CamScanner06-02-2020182925.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP711CamScanner06-02-2020182925.pdf)
12:23:38	681385/681385	---M--	200	added ('OK')	application/pdf	etag:%22126437-a65a9-5ae2aa25db0c1%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL184ApplicationandAdvantageofThyristor.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL184ApplicationandAdvantageofThyristor.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL184ApplicationandAdvantageofThyristor.pdf)
12:23:51	1290823/1290823	---M--	200	added ('OK')	application/pdf	etag:%22126463-13b247-5ae2aac7dec5c%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL56SCR.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL56SCR.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL56SCR.pdf)
12:24:11	493482/493482	---M--	200	added ('OK')	application/pdf	etag:%221263cb-787aa-5ae2a867959a9%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS7413ArrowTool.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS7413ArrowTool.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS7413ArrowTool.pdf)
12:24:39	515805/515805	---M--	200	added ('OK')	application/pdf	etag:%22126435-7dedd-5ae2aa19733c8%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL145signalconditioning.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL145signalconditioning.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL145signalconditioning.pdf)
12:24:45	383126/383126	---M--	200	added ('OK')	application/pdf	etag:%221263d4-5d896-5ae2a885590f3%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS8005LASSOTOOL.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS8005LASSOTOOL.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS8005LASSOTOOL.pdf)
12:26:47	189615/189615	---M--	200	added ('OK')	application/pdf	etag:%221264d0-2e4af-5ae2acc4fcbd9%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC855Airrefrigerationsystempart2bootstrap.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC855Airrefrigerationsystempart2bootstrap.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC855Airrefrigerationsystempart2bootstrap.pdf)
12:27:22	1252513/1252513	---M--	200	added ('OK')	application/pdf	etag:%22126486-131ca1-5ae2ab5bd4cef%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL846cycloconverter.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL846cycloconverter.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL846cycloconverter.pdf)
12:28:56	1909490/1909490	---M--	200	added ('OK')	application/pdf	etag:%221263d1-1d22f2-5ae2a8807d653%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS774Unit6Animation.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS774Unit6Animation.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS774Unit6Animation.pdf)
12:28:58	813146/813146	---M--	200	added ('OK')	application/pdf	etag:%2212642b-c685a-5ae2a9e8cd050%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EE967BMEEcivil.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EE967BMEEcivil.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE967BMEEcivil.pdf)
12:29:30	790146/790146	---M--	200	added ('OK')	application/pdf	etag:%22126439-c0e82-5ae2aa2c66998%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL215mcselx3pm24-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL215mcselx3pm24-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL215mcselx3pm24-03.pdf)
12:29:30	1669012/1669012	---M--	200	added ('OK')	application/pdf	etag:%2212648f-197794-5ae2ab8896ad9%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL899Basicconceptoftransistor.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL899Basicconceptoftransistor.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL899Basicconceptoftransistor.pdf)
12:29:59	405477/405477	---M--	200	added ('OK')	application/pdf	etag:%22126480-62fe5-5ae2ab30b90fd%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL785mcselx3pm25-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL785mcselx3pm25-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL785mcselx3pm25-03.pdf)
12:30:27	424070/424070	---M--	200	added ('OK')	application/pdf	etag:%22126467-67886-5ae2aad481e8f%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL58mcselx3pm26-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL58mcselx3pm26-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL58mcselx3pm26-03.pdf)
12:30:35	484462/484462	---M--	200	added ('OK')	application/pdf	etag:%22126441-7646e-5ae2aa481ab4d%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL27mcselx3pm27-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL27mcselx3pm27-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL27mcselx3pm27-03.pdf)
12:31:07	546836/546836	---M--	200	added ('OK')	application/pdf	etag:%22126469-85814-5ae2aada2b62e%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL5mcselx3pm28-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL5mcselx3pm28-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL5mcselx3pm28-03.pdf)
12:31:16	326004/326004	---M--	200	added ('OK')	application/pdf	etag:%2212633b-4f974-5ae2a63428ab2%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/AS918DMATH.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/AS918DMATH.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS918DMATH.pdf)
12:31:37	562021/562021	---M--	200	added ('OK')	application/pdf	etag:%22126438-89365-5ae2aa2631794%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL168mcselx3pm30-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL168mcselx3pm30-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL168mcselx3pm30-03.pdf)
12:32:15	427423/427423	---M--	200	added ('OK')	application/pdf	etag:%2212644a-6859f-5ae2aa6867d36%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL373mcselx3pm31-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL373mcselx3pm31-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL373mcselx3pm31-03.pdf)
12:32:42	427423/427423	---M--	200	added ('OK')	application/pdf	etag:%22126460-6859f-5ae2aab7d1d91%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL523mcselx3pm31-03.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL523mcselx3pm31-03.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL523mcselx3pm31-03.pdf)
12:32:55	405626/405626	---M--	200	added ('OK')	application/pdf	etag:%22126471-6307a-5ae2aaf61f36d%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL705mcselx3pm01-04.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL705mcselx3pm01-04.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL705mcselx3pm01-04.pdf)
12:33:42	1119444/1119444	---M--	200	added ('OK')	application/pdf	etag:%2212647d-1114d4-5ae2ab2b235c7%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL756SugandhaMPAELEX3rdGeneral(2).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL756SugandhaMPAELEX3rdGeneral(2).pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL756SugandhaMPAELEX3rdGeneral(2).pdf)
12:33:44	633274/633274	---M--	200	added ('OK')	application/pdf	etag:%22126445-9a9ba-5ae2aa55a3568%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL309mcselx3pm03-04.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL309mcselx3pm03-04.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL309mcselx3pm03-04.pdf)
12:34:24	704266/704266	---M--	200	added ('OK')	application/pdf	etag:%2212645b-abf0a-5ae2aaa537d74%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL508mcselx3pm6-4-20.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL508mcselx3pm6-4-20.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL508mcselx3pm6-4-20.pdf)
12:36:07	823591/823591	---M--	200	added ('OK')	application/pdf	etag:%2212649f-c9127-5ae2abcc0e526%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC131DisasterManagement2.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC131DisasterManagement2.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC131DisasterManagement2.pdf)
12:37:16	1725730/1725730	---M--	200	added ('OK')	application/pdf	etag:%2212644d-1a5522-5ae2aa71d1842%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL39SugandhaMPAELEX3rdyrGeneral(1).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL39SugandhaMPAELEX3rdyrGeneral(1).pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL39SugandhaMPAELEX3rdyrGeneral(1).pdf)
12:37:28	1814540/1814540	---M--	200	added ('OK')	application/pdf	etag:%221264b2-1bb00c-5ae2ac2e83e08%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC376DisasterManagement1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC376DisasterManagement1.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC376DisasterManagement1.pdf)
12:38:40	1974885/1974885	---M--	200	added ('OK')	application/pdf	etag:%221264a5-1e2265-5ae2abf0eddcb%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC231Waterpollution.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC231Waterpollution.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC231Waterpollution.pdf)
12:39:26	402550/402550	---M--	200	added ('OK')	application/pdf	etag:%221264b9-62476-5ae2ac5f4d7e8%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC506vapourabsorptionsystem.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC506vapourabsorptionsystem.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC506vapourabsorptionsystem.pdf)
12:40:54	823591/823591	---M--	200	added ('OK')	application/pdf	etag:%221264b7-c9127-5ae2ac590af0c%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC46DisasterManagement2.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC46DisasterManagement2.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC46DisasterManagement2.pdf)
12:42:23	1814540/1814540	---M--	200	added ('OK')	application/pdf	etag:%221264af-1bb00c-5ae2ac1b9bbe9%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC336DisasterManagement1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC336DisasterManagement1.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC336DisasterManagement1.pdf)
12:42:24	1369952/1369952	---M--	200	added ('OK')	application/pdf	etag:%221264bf-14e760-5ae2ac77dd266%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC587EEDM%e0%a4%a7%e0%a5%8d%e0%a4%b5%e0%a4%a8%e0%a4%bf%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a6%e0%a5%82%e0%a4%b7%e0%a4%a3.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC587EEDM%e0%a4%a7%e0%a5%8d%e0%a4%b5%e0%a4%a8%e0%a4%bf%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a6%e0%a5%82%e0%a4%b7%e0%a4%a3.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC587EEDM%e0%a4%a7%e0%a5%8d%e0%a4%b5%e0%a4%a8%e0%a4%bf%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a6%e0%a5%82%e0%a4%b7%e0%a4%a3.pdf)
12:44:04	1020063/1020063	---M--	200	added ('OK')	application/pdf	etag:%221264c7-f909f-5ae2ac9a789b5%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC682EEDM%e0%a4%aa%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b5%e0%a4%b0%e0%a4%a3%e0%a4%a8%e0%a5%80%e0%a4%a4%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%81.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC682EEDM%e0%a4%aa%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b5%e0%a4%b0%e0%a4%a3%e0%a4%a8%e0%a5%80%e0%a4%a4%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%81.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC682EEDM%e0%a4%aa%e0%a4%b0%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b5%e0%a4%b0%e0%a4%a3%e0%a4%a8%e0%a5%80%e0%a4%a4%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%81.pdf)
12:44:45	1207129/1207129	---M--	200	added ('OK')	application/pdf	etag:%22126240-126b59-5ae2a27a38d42%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/AA482building-estimate-centre-line-methodcompressed.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/AA482building-estimate-centre-line-methodcompressed.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA482building-estimate-centre-line-methodcompressed.pdf)
12:45:39	414269/414269	---M--	200	added ('OK')	application/pdf	etag:%2212643f-6523d-5ae2aa4284077%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL253impedanceandQmeter-Introductionpart.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL253impedanceandQmeter-Introductionpart.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL253impedanceandQmeter-Introductionpart.pdf)
12:45:54	891624/891624	---M--	200	added ('OK')	application/pdf	etag:%221264dd-d9ae8-5ae2ad10407f1%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC987%e0%a4%85%e0%a4%ae%e0%a5%8d%e0%a4%b2%e0%a5%80%e0%a4%af%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%b7%e0%a4%be.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/MC987%e0%a4%85%e0%a4%ae%e0%a5%8d%e0%a4%b2%e0%a5%80%e0%a4%af%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%b7%e0%a4%be.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC987%e0%a4%85%e0%a4%ae%e0%a5%8d%e0%a4%b2%e0%a5%80%e0%a4%af%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%b7%e0%a4%be.pdf)
12:46:11	592568/592568	---M--	200	added ('OK')	application/pdf	etag:%22126461-90ab8-5ae2aabe597e8%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL536impedanceandQmeter-wheatstoneBridge.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL536impedanceandQmeter-wheatstoneBridge.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL536impedanceandQmeter-wheatstoneBridge.pdf)
12:47:44	931605/931605	---M--	200	added ('OK')	application/pdf	etag:%22126419-e3715-5ae2a99decdf9%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EE765ConceptofPowerFactor.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EE765ConceptofPowerFactor.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE765ConceptofPowerFactor.pdf)
12:48:28	1366933/1366933	---M--	200	added ('OK')	application/pdf	etag:%22126442-14db95-5ae2aa4a4fe5a%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL290electricalsupplysystemandmotorspart1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL290electricalsupplysystemandmotorspart1.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL290electricalsupplysystemandmotorspart1.pdf)
12:49:19	1584388/1584388	---M--	200	added ('OK')	application/pdf	etag:%22126433-182d04-5ae2aa0e373bb%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL143electricalsupplysystemandmorors-Transformers.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL143electricalsupplysystemandmorors-Transformers.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL143electricalsupplysystemandmorors-Transformers.pdf)
12:50:51	567329/567329	---M--	200	added ('OK')	application/pdf	etag:%2212635d-8a821-5ae2a6b7193e6%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CE2470NewDoc2020-06-02212216.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CE2470NewDoc2020-06-02212216.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE2470NewDoc2020-06-02212216.pdf)
12:51:34	1578883/1578883	---M--	200	added ('OK')	application/pdf	etag:%2212645f-181783-5ae2aab9f304d%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL524energyefficiencyinelectricalutilities-PUMP.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL524energyefficiencyinelectricalutilities-PUMP.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL524energyefficiencyinelectricalutilities-PUMP.pdf)
12:52:02	1074820/1074820	---M--	200	added ('OK')	application/pdf	etag:%221263a9-106684-5ae2a7f907d3e%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS450OuterJoin.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS450OuterJoin.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS450OuterJoin.pdf)
12:52:09	1442410/1442410	---M--	200	added ('OK')	application/pdf	etag:%22126352-16026a-5ae2a68d47d27%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CE113vvvvv.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CE113vvvvv.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE113vvvvv.pdf)
12:54:04	1184287/1184287	---M--	200	added ('OK')	application/pdf	etag:%22126390-12121f-5ae2a79fabe20%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS270FunctionalDependency.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS270FunctionalDependency.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS270FunctionalDependency.pdf)
12:54:11	974985/974985	---M--	200	added ('OK')	application/pdf	etag:%2212639f-ee089-5ae2a7d78bba0%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS359Normalization.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/CS359Normalization.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS359Normalization.pdf)
12:55:43	1370993/1370993	---M--	200	added ('OK')	application/pdf	etag:%2212649a-14eb71-5ae2abbad6527%22	http://mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL963energyefficiencyinelectricalutilities-Compressedairsystem.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/mp-staff/notes_upload_photo/EL963energyefficiencyinelectricalutilities-Compressedairsystem.pdf	(from http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EL963energyefficiencyinelectricalutilities-Compressedairsystem.pdf)
